%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.transform.translation.x,field.transform.translation.y,field.transform.translation.z,field.transform.rotation.x,field.transform.rotation.y,field.transform.rotation.z,field.transform.rotation.w
1555095669489560969,21,1555095669475322326,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157309074889,0.606835472159,0.104382196117,-0.0139512605307,-0.0055189836221,0.450386470338,0.892707639984
1555095669499513209,22,1555095669485310855,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157305221792,0.606833078417,0.104377542678,-0.0143156260924,-0.00495450981908,0.450368121935,0.892714439463
1555095669509724121,23,1555095669495446276,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157294500059,0.60683041198,0.104396473924,-0.0142868084255,-0.00487254439061,0.450417555865,0.892690411501
1555095669519668028,24,1555095669505342737,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157289376603,0.606856251404,0.104426137691,-0.0138708142426,-0.0049616998022,0.450393596284,0.892708569733
1555095669529659393,25,1555095669515358916,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157290076427,0.606854849833,0.104436757109,-0.0135538288814,-0.00536792820875,0.450427899297,0.892693780982
1555095669539622156,26,1555095669525398947,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157300096797,0.606861979607,0.104436494222,-0.0130686908799,-0.00599244538195,0.450339259737,0.892741760565
1555095669549702742,27,1555095669535317841,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157321233803,0.606860750047,0.104401663775,-0.0131708722975,-0.00540400707072,0.450284260279,0.89277175682
1555095669559598220,28,1555095669545343923,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157327330341,0.606864247249,0.104379922447,-0.0134191883999,-0.00494605386153,0.450283513366,0.892771090216
1555095669569561335,29,1555095669555311919,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157321035838,0.6068605092,0.104380113935,-0.0134584935469,-0.00458845140799,0.450341579843,0.892743119004
1555095669579649390,30,1555095669565300686,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157295888852,0.606852596198,0.104413106785,-0.0133628389662,-0.00534367518006,0.450359158672,0.892731486994
1555095669589543192,31,1555095669575336431,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157289705526,0.606845582009,0.104437658226,-0.0132246834855,-0.00551344116768,0.450342270585,0.89274103134
1555095669599414820,32,1555095669585296080,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157290825044,0.606844123496,0.104443796619,-0.0132060719659,-0.00579816392823,0.450315477177,0.892753018462
1555095669609520806,33,1555095669595360381,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157308498206,0.606863720373,0.104428660051,-0.0137617501139,-0.00514774693933,0.449966325454,0.892924644577
1555095669619598485,34,1555095669605350176,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.15731264955,0.606868823883,0.104417871797,-0.013471864608,-0.00547601857798,0.449994769397,0.892912778271
1555095669629711442,35,1555095669615310838,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157317722815,0.606862615864,0.104407344258,-0.0136199001127,-0.00516197787624,0.449957684584,0.892931091624
1555095669639572848,36,1555095669625395090,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157307073406,0.606845609199,0.104400962028,-0.0136015296754,-0.00543198498295,0.450234573776,0.892790188402
1555095669649542430,37,1555095669635348952,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157303468787,0.606819736586,0.104401974123,-0.0137479084396,-0.00566963356984,0.450417610293,0.892694139449
1555095669659497218,38,1555095669645353152,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.15730037001,0.606804112358,0.10439833341,-0.01409262399,-0.00550993431752,0.450568902444,0.892613411687
1555095669669626167,39,1555095669655401185,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157310814452,0.606808250271,0.104395308029,-0.0137518532739,-0.00513219467399,0.450684526015,0.892562605714
1555095669679685199,40,1555095669665358645,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157313512102,0.606809321502,0.104376161999,-0.0142899531171,-0.0044645721045,0.450735030654,0.892532238621
1555095669689699910,41,1555095669675365126,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157311977916,0.606842907125,0.104374644872,-0.0142036583811,-0.00461228218669,0.450575339708,0.89261349205
1555095669699688115,42,1555095669685345178,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157311940437,0.606843815593,0.104369464736,-0.0142704710227,-0.00434456853916,0.450539104482,0.892632059537
1555095669709699056,43,1555095669695460202,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.15732447405,0.606870636912,0.104380143796,-0.0136432504933,-0.0038711558011,0.450417498999,0.892705411916
1555095669719748746,44,1555095669705350141,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.15732600582,0.60686182951,0.10439570367,-0.0132309984623,-0.00411806733004,0.45040136604,0.892718652023
1555095669729608441,45,1555095669715353164,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157320100857,0.60686520783,0.104424197533,-0.0129259200155,-0.0052391691812,0.450329423819,0.892753539192
1555095669739609939,46,1555095669725332659,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.15730752555,0.606860964301,0.104429611528,-0.0134065507064,-0.00581482718465,0.450311311697,0.892752023095
1555095669749522580,47,1555095669735334043,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157308284592,0.606865557448,0.104415609888,-0.0138208323715,-0.00523089008798,0.450444492068,0.892682128166
1555095669759627055,48,1555095669745336419,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157314352771,0.606870235121,0.104393343737,-0.014353025207,-0.00469593767597,0.450199275665,0.892800398201
1555095669769603876,49,1555095669755339203,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157317327852,0.606870692284,0.104392903125,-0.0138664402265,-0.00495076581892,0.450092350351,0.892860620651
1555095669779834338,50,1555095669765411307,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157321684217,0.606868436384,0.104404081972,-0.0135612455918,-0.00533216598196,0.449958098613,0.892930775658
1555095669789531121,51,1555095669775328896,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157314363727,0.606832291571,0.104413319959,-0.0129561758025,-0.00604122622568,0.45034842756,0.892738447076
1555095669799490622,52,1555095669785341755,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157313034519,0.606842304755,0.104421532125,-0.0134849953707,-0.00532434290416,0.450369550843,0.892724522989
1555095669809539560,53,1555095669795326250,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157315489393,0.606855139224,0.104414501022,-0.0139192878365,-0.00478283196877,0.450224267754,0.892794201745
1555095669819707744,54,1555095669805334152,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157327390629,0.60689151438,0.104402734034,-0.0143215290303,-0.00435685142644,0.449933709029,0.892936486617
1555095669829604526,55,1555095669815342289,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.15733056886,0.60686933027,0.10438374407,-0.0141005058777,-0.00502661557199,0.450085838791,0.892859813515
1555095669839527246,56,1555095669825335749,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157328629352,0.606831819942,0.104380024935,-0.0134866651643,-0.00616226228508,0.450421322239,0.892692986899
1555095669849541922,57,1555095669835360476,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157332311519,0.606816515578,0.104393027061,-0.0133276724086,-0.00650837774089,0.450269421902,0.892769545777
1555095669859511080,58,1555095669845357410,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.15735852108,0.606834311137,0.104408873306,-0.0130626178266,-0.00685129306278,0.44962318503,0.893096534134
1555095669869707698,59,1555095669855371717,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157435100365,0.606921027153,0.104405452496,-0.0132227409934,-0.00702475013384,0.448720231461,0.893546845937
1555095669879921050,60,1555095669865416502,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157552803829,0.607071726959,0.104398789193,-0.012771723402,-0.00781014877631,0.448016285419,0.893900046234
1555095669889527767,61,1555095669875330912,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157682757188,0.607279883906,0.104390468688,-0.0125821499258,-0.00865286482226,0.447326025525,0.89424059644
1555095669899451825,62,1555095669885333843,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157811355531,0.607516108655,0.10442475529,-0.0112047487863,-0.00976478442977,0.446189486972,0.894815089449
1555095669909581942,63,1555095669895399262,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.157958115709,0.607787698773,0.104453117663,-0.0102878240423,-0.0106605831081,0.44473107803,0.895541613147
1555095669919647413,64,1555095669905362822,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.158165346287,0.608088757624,0.104485073516,-0.0090303322351,-0.0118607140735,0.442867855319,0.896462960354
1555095669929467111,65,1555095669915340685,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.15838773118,0.608423220022,0.104472050163,-0.00921148964697,-0.0121222787771,0.441163410215,0.897297634179
1555095669939395953,66,1555095669925321007,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.158605551457,0.608773251835,0.104470191659,-0.00916221242134,-0.0125438194425,0.438950595612,0.898376914813
1555095669949763523,67,1555095669935363864,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.158831009345,0.609158004765,0.104484381149,-0.0094023217694,-0.0119766140346,0.436863591681,0.899398887772
1555095669959453463,68,1555095669945323896,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.159078943986,0.609572451868,0.10451416254,-0.00939112713771,-0.0116097343636,0.434558980106,0.900519579803
1555095669969715478,69,1555095669955421065,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.159389198651,0.610032249783,0.104521488947,-0.00925828001213,-0.0120075140594,0.432030782717,0.901731393843
1555095669979500286,70,1555095669965387875,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.159720000667,0.610558854516,0.104499301775,-0.00923276732465,-0.0128550756587,0.428545776973,0.903381436646
1555095669989572273,71,1555095669975361441,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.160085371674,0.611101598605,0.104461728401,-0.00899397960256,-0.0147471335698,0.424557049469,0.905236401239
1555095669999490474,72,1555095669985360461,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.160434962967,0.611653154239,0.104459705324,-0.00929464105176,-0.0147031664366,0.420874258718,0.906952195484
1555095670009607113,73,1555095669995496874,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.16079368024,0.612196388015,0.104479680489,-0.00944454350221,-0.0140066978088,0.417394167173,0.908568501669
1555095670019713375,74,1555095670005375837,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.161163155048,0.612750956072,0.104519297985,-0.00991731997987,-0.0117890077928,0.414071348021,0.91011405044
1555095670029499290,75,1555095670015369335,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.161572304266,0.613353272027,0.104526860765,-0.00988975712815,-0.0111338313933,0.410215036685,0.911867234953
1555095670039472794,76,1555095670025347705,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.162023261772,0.61397612555,0.104525363933,-0.00960151820541,-0.0122414177856,0.406173674715,0.91366345254
1555095670049443229,77,1555095670035386636,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.162500297578,0.614656729029,0.104510187145,-0.00937584671114,-0.0135164228232,0.401436407157,0.915739160908
1555095670059543036,78,1555095670045363552,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.16302598818,0.615296548609,0.104491155779,-0.00903765752992,-0.0153448790744,0.396943830275,0.917670121034
1555095670069440135,79,1555095670055325420,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.163584399426,0.615974261837,0.104471973514,-0.008757701502,-0.01653492942,0.392536867183,0.91954592418
1555095670079501097,80,1555095670065367864,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.164206240188,0.616693756869,0.104460954136,-0.00855927664521,-0.0164777169763,0.389281245491,0.920931775722
1555095670089548825,81,1555095670075354727,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.164782841206,0.617428574657,0.104501561399,-0.00910169514962,-0.0135285139457,0.385692596555,0.922483256986
1555095670099394602,82,1555095670085309691,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165297132386,0.618071709819,0.104550164133,-0.010015559796,-0.00961381498825,0.382696924422,0.923769628837
1555095670109630003,83,1555095670095369768,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165721200148,0.618559819336,0.104571653187,-0.0102067140399,-0.00714579506675,0.38024037751,0.924803771571
1555095670119760013,84,1555095670105360018,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.166098216016,0.618934039303,0.104558260801,-0.00998089796839,-0.00685252545481,0.379420698657,0.925145047007
1555095670129391055,85,1555095670115323905,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.1663801598,0.619195427029,0.10457524374,-0.0100337842661,-0.00767310238271,0.379075435492,0.925279558231
1555095670139505072,86,1555095670125325944,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.166517408862,0.619284276863,0.104561224838,-0.0100805221456,-0.00846396758372,0.378870452485,0.925356106891
1555095670149407607,87,1555095670135360531,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.166470018536,0.619243542067,0.104556582657,-0.0101987720617,-0.00946742507018,0.378787434922,0.925379074788
1555095670159476154,88,1555095670145338601,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.166222563804,0.619009771431,0.104511658541,-0.0100066310957,-0.0097413950003,0.378553944229,0.925473869899
1555095670169420862,89,1555095670155345268,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.16583391792,0.618677489859,0.104466403777,-0.0120181068107,-0.00928683758172,0.37900080073,0.925271696748
1555095670179701185,90,1555095670165358514,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.16546234216,0.618310480631,0.104430934031,-0.0141087501627,-0.0077826047983,0.379438872583,0.925076492083
1555095670189426396,91,1555095670175326461,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165233907654,0.618098471378,0.10437665939,-0.0159875967419,-0.00688496551889,0.380330517655,0.924686807163
1555095670199398387,92,1555095670185316373,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165182793954,0.618057972687,0.104361845664,-0.0160680150074,-0.00693319826889,0.38044903858,0.924636295361
1555095670209584823,93,1555095670195386532,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165239152997,0.618109484755,0.104319209703,-0.0156836679249,-0.00813495420127,0.380106968068,0.924773776611
1555095670219504991,94,1555095670205355367,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165314673007,0.618192142756,0.104435158855,-0.0240158680918,0.0125171000839,0.380345598053,0.924447827802
1555095670229500544,95,1555095670215326724,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.16538368681,0.618272723415,0.104606592353,-0.0290891711362,0.0280012298017,0.380245612101,0.924003801794
1555095670239690276,96,1555095670225433751,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165394885824,0.618243563165,0.104630119477,-0.0301581987411,0.0311998730347,0.380623194898,0.923711553721
1555095670249547382,97,1555095670235351015,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165366582566,0.61822338154,0.104651823196,-0.0298247925065,0.0312473974907,0.380779477209,0.923656360146
1555095670259593943,98,1555095670245339256,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165305512423,0.618158783088,0.104612158824,-0.0308197042647,0.0313496322414,0.381334923343,0.923391045347
1555095670269516271,99,1555095670255350150,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165261201925,0.618170956385,0.104682698147,-0.0342483575467,0.0395460168036,0.381414723049,0.922922516575
1555095670279550717,100,1555095670265389188,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165265517147,0.618153737747,0.104573396721,-0.0289824171194,0.0253504106467,0.381149738746,0.92371113062
1555095670289554050,101,1555095670275339072,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.16530444998,0.618117688666,0.104430155299,-0.0231399855046,0.00996152050337,0.380615527972,0.924390138982
1555095670299456987,102,1555095670285343015,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165333030224,0.618163788079,0.104473897722,-0.0271192196907,0.0197478365107,0.380556457956,0.924148988629
1555095670309589021,103,1555095670295286417,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165345731576,0.618167575801,0.104544917626,-0.0305055539629,0.029028953031,0.380964635842,0.92363016262
1555095670319740324,104,1555095670305338161,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165447579341,0.618640641325,0.105241951275,-0.0421597629991,0.0739957309262,0.37922442609,0.921377241332
1555095670329654147,105,1555095670315345351,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165397541339,0.618605818045,0.105283350936,-0.0434234455008,0.0775758719301,0.379408551266,0.920948174275
1555095670339632743,106,1555095670325378485,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165379109281,0.618596387889,0.105274439941,-0.0427799949985,0.0756639532079,0.379354052444,0.921159780444
1555095670349389745,107,1555095670335353061,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165245166247,0.618151876781,0.104638920745,-0.0339849735847,0.0380023006553,0.381252981521,0.923063925629
1555095670359549695,108,1555095670345348021,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165294138897,0.618117916944,0.104456467689,-0.0245941658558,0.013974736337,0.380922449209,0.924174183495
1555095670369646331,109,1555095670355388723,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.16531071918,0.61815047975,0.104485038629,-0.0272860385388,0.0205526040251,0.380776944445,0.924035703394
1555095670379455657,110,1555095670365343252,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165329948621,0.618128648025,0.104506962763,-0.0284309394485,0.0235829497481,0.38108683926,0.923801032207
1555095670389445093,111,1555095670375343554,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165325574478,0.618166531315,0.104646536088,-0.0360013416362,0.0446311820688,0.381296769989,0.922672604006
1555095670399655527,112,1555095670385397305,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.16530087525,0.61814607894,0.104639883087,-0.0343717556976,0.0403787417008,0.381351022416,0.922908195505
1555095670409622606,113,1555095670395395522,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165290807562,0.618209317025,0.104720514961,-0.0336989276351,0.0419599604324,0.380996357316,0.923008948878
1555095670419719242,114,1555095670405371775,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165298879726,0.618185047446,0.104584471159,-0.0257789555616,0.0203136686241,0.380720433963,0.924107543244
1555095670429538443,115,1555095670415415904,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165344422114,0.618160180472,0.10444586707,-0.0191513224323,0.00390056815941,0.380511515031,0.924569629258
1555095670439504099,116,1555095670425374554,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165356066386,0.618151937957,0.104434689613,-0.0238358023302,0.0125384459513,0.380657838597,0.924323672647
1555095670449708098,117,1555095670435360130,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165339986108,0.618197521149,0.104587739257,-0.0322687682822,0.0337827817546,0.380854412381,0.923454041531
1555095670459651859,118,1555095670445395050,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165309519199,0.618216518561,0.104710715199,-0.0385566845507,0.0497780507866,0.381000064048,0.922428576602
1555095670469694047,119,1555095670455403755,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165293778662,0.618212962197,0.104720187489,-0.0384371554212,0.0497062439594,0.381021711087,0.922428495914
1555095670479580926,120,1555095670465417667,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165288067089,0.618194225009,0.1046910027,-0.0364916507376,0.0447428673522,0.38121153819,0.922683151682
1555095670489696325,121,1555095670475396005,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165291033817,0.618156809197,0.104616338178,-0.0330065322,0.0356993410502,0.381257464838,0.923189510007
1555095670499457820,122,1555095670485357038,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165301890277,0.618164570973,0.104607090628,-0.0332021999571,0.0360250685978,0.381327226592,0.923141026393
1555095670509622627,123,1555095670495447185,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165308341837,0.618169207754,0.104610287454,-0.03341142947,0.036310963274,0.381311664831,0.923128704239
1555095670519763153,124,1555095670505377349,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.16530702986,0.618228583446,0.104714863018,-0.038918419435,0.0504179483687,0.381154893049,0.922314661391
1555095670529507689,125,1555095670515380382,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165297082745,0.618196040468,0.104657411796,-0.034921385468,0.040421124084,0.381315512005,0.922900379168
1555095670539560567,126,1555095670525367913,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165288728919,0.618214918713,0.104689620642,-0.0366801286149,0.0453474495434,0.381163641107,0.922665950213
1555095670549469105,127,1555095670535359327,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165408554132,0.61863246982,0.105229959587,-0.0411980378233,0.0710590172722,0.379251396559,0.921640773811
1555095670559681569,128,1555095670545375775,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165419373765,0.618663900915,0.10528562152,-0.0450275895916,0.0805708423728,0.378938944441,0.920807326166
1555095670569783202,129,1555095670555342767,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165430180844,0.618649224442,0.10525042743,-0.0430404728037,0.0753243711267,0.379217221269,0.921231814425
1555095670579614827,130,1555095670565426820,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165312206248,0.618202060221,0.10464621575,-0.0346176395798,0.0395732662868,0.3811848512,0.92300253783
1555095670589613552,131,1555095670575358292,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165436351175,0.618617049269,0.105187386021,-0.0390916464518,0.0656618574449,0.379476426327,0.92204013227
1555095670599560311,132,1555095670585338498,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165430218418,0.618619737106,0.105216421647,-0.0409507525924,0.0706474748971,0.379268924766,0.921676219103
1555095670609623874,133,1555095670595428311,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165418213209,0.618634287674,0.105261338825,-0.0429018264599,0.0753525273223,0.379397926805,0.921161572716
1555095670619531032,134,1555095670605374971,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165420654852,0.618630475687,0.1052565339,-0.0426576869562,0.0748187867198,0.379400618232,0.921215306963
1555095670629528063,135,1555095670615357612,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165552685393,0.61906168272,0.105789757918,-0.0472924042396,0.100620278104,0.377027599372,0.919504854499
1555095670639481372,136,1555095670625342816,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165562354955,0.6190600172,0.105766972415,-0.0473583384404,0.100876167959,0.376871691321,0.91953733736
1555095670649457692,137,1555095670635355855,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165431128229,0.618621209357,0.105167539111,-0.039392866513,0.0657196530088,0.379116025002,0.922171442229
1555095670659601465,138,1555095670645378489,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165302120397,0.618171515038,0.104541314877,-0.029424173634,0.0261351849174,0.380994612665,0.923739289646
1555095670669605410,139,1555095670655318189,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165302286462,0.618178688104,0.10457973,-0.0313140737813,0.0316985088876,0.380975359441,0.923510914292
1555095670679559090,140,1555095670665405088,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165302516927,0.618176582588,0.104627232815,-0.0333210072484,0.036881915908,0.381179579759,0.923163887254
1555095670689573547,141,1555095670675361739,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.16530116445,0.61817640163,0.104664495257,-0.0350060916474,0.0413153637032,0.381313637923,0.922858344387
1555095670699432268,142,1555095670685328916,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165302723417,0.61815641567,0.104577226395,-0.0295960186533,0.0271573983117,0.381244226482,0.923601316138
1555095670709542414,143,1555095670695424664,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165318988115,0.618159588068,0.104481790284,-0.0249225301146,0.0154238091175,0.380881252355,0.924159318089
1555095670719597155,144,1555095670705378213,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165346344878,0.618136091774,0.104374411531,-0.0201041276506,0.00312697426428,0.380527523386,0.924545753345
1555095670729523447,145,1555095670715380831,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.16547906146,0.618568964304,0.104985671951,-0.0299606661249,0.0427025131652,0.379141195765,0.923867310564
1555095670739560388,146,1555095670725344379,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165462044355,0.618540171846,0.105040284439,-0.0328862274416,0.049478047307,0.379421460607,0.923314558593
1555095670749481564,147,1555095670735360477,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165430031587,0.618592143127,0.105209518377,-0.0413582667985,0.0706935204545,0.379410804979,0.921596094283
1555095670759459525,148,1555095670745330935,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165290525274,0.618186620708,0.104695704482,-0.0369153540517,0.0448037714178,0.381338517612,0.922610867965
1555095670769523771,149,1555095670755360928,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165420223454,0.618653703491,0.105293508216,-0.0450206974207,0.0803897896945,0.3791664826,0.920729817584
1555095670779403410,150,1555095670765359445,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165558356418,0.619061288708,0.10581371377,-0.049700489512,0.106776215873,0.376822466197,0.918767397133
1555095670789601741,151,1555095670775348025,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.16556568945,0.619003993472,0.105723900593,-0.0459182978852,0.0968138436523,0.377189809082,0.919916538345
1555095670799488828,152,1555095670785323866,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165447573887,0.618527706066,0.105078413696,-0.035942332042,0.0567958487648,0.379447355242,0.922768706085
1555095670809692069,153,1555095670795457211,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165314174978,0.618112668294,0.104545306781,-0.0313478830265,0.0313180972998,0.381221419264,0.92342120211
1555095670819555228,154,1555095670805372116,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165309704889,0.618149428767,0.104601279873,-0.0332987572039,0.0367654567608,0.381288534237,0.92312434028
1555095670829566523,155,1555095670815381025,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.16529753112,0.618189837689,0.104624913416,-0.0333730004397,0.0373928624154,0.381316615444,0.923084858217
1555095670839445280,156,1555095670825337669,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165289527711,0.618154021106,0.104515979283,-0.0264170692468,0.0196486963283,0.381161104427,0.923922225978
1555095670849474766,157,1555095670835333187,/world,vicon/SUMO_11_5_2018/SUMO_11_5_2018,0.165315768646,0.618160524025,0.104399386473,-0.0199381216546,0.00327775585412,0.380565957479,0.924533006241
